"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Alox5ap",0,1.49532214576773,0.995,0.578,0
"Mbnl1",0,1.43064591359596,0.996,0.811,0
"Csf1r",0,1.23464444476832,0.973,0.244,0
"Tm6sf1",0,1.15695212504591,0.97,0.279,0
"Traf1",0,-1.42587426115485,0.275,0.933,0
"Cd83",0,-1.60159762151691,0.124,0.942,0
"Cacnb3",0,-1.64579967192684,0.024,0.913,0
"Gm13546",0,-1.79084540846177,0.042,0.884,0
"Pkib",0,-1.81696682235649,0.625,0.97,0
"Fscn1",0,-1.83834640007722,0.01,0.82,0
"Samsn1",0,-1.87580183262462,0.303,0.96,0
"Il4i1",0,-2.10030056596336,0.212,0.948,0
"Ccr7",0,-2.64211202849757,0.034,0.955,0
"Ccl22",0,-2.90831094113666,0.162,0.978,0
"Tnfrsf9",1.08902554576843e-303,-1.53370400838998,0.179,0.921,1.87247052339423e-299
"Gadd45b",1.46757182163575e-303,-1.44270591754774,0.306,0.932,2.5233429901205e-299
"Rabgap1l",3.40582668153432e-303,-1.04874808178262,0.161,0.868,5.8559783962301e-299
"Tmem123",2.41236441201558e-300,-1.92523975341885,0.809,0.973,4.14781937001959e-296
"H2-DMa",3.15947768641568e-300,1.18534166752788,0.997,0.896,5.43240593402312e-296
"Ramp3",7.11611984999481e-299,-1.13776913138642,0.019,0.752,1.22354564700811e-294
"Cfp",6.8374122240931e-298,1.21950991350003,0.978,0.433,1.17562465781057e-293
"Zfp36l2",2.05735011217041e-288,1.10242767642782,0.953,0.283,3.5374077828658e-284
"Ccl5",2.54224773500359e-287,-3.86594225489074,0.113,0.815,4.37114075556518e-283
"Nudt17",3.84500403329196e-285,-0.741084120655218,0.012,0.719,6.61109993484219e-281
"Bcl2a1b",2.61328699766753e-284,-1.25389694395701,0.964,0.98,4.49328566378955e-280
"Ly6e",7.51609228477707e-284,1.50311538673729,0.945,0.244,1.29231690744457e-279
"Basp1",5.73000756564e-282,-1.30913970874519,0.932,0.979,9.85217500836142e-278
"Cytip",7.18509232662723e-281,-1.31639052695485,0.895,0.974,1.23540477464029e-276
"Fxyd5",1.01925418044016e-279,1.015459337558,0.996,0.916,1.75250563784881e-275
"Tep1",4.71434605610686e-277,0.983178443945963,0.952,0.402,8.10584660887014e-273
"Fabp5",9.58101270383281e-276,-2.12415082784316,0.769,0.982,1.64735932429701e-271
"Dpep2",3.77974919844904e-274,1.14658248284186,0.958,0.325,6.49890077181328e-270
"Relb",1.13520914169091e-272,-1.00436754206641,0.307,0.903,1.95187859822334e-268
"Grn",8.86268869553547e-272,1.03760275303508,0.992,0.628,1.52385069431037e-267
"Ccr1",6.9428612663387e-270,1.01509159472234,0.95,0.223,1.19375556613428e-265
"Gm2a",2.65675460611157e-269,1.16647432196069,0.997,0.709,4.56802386974823e-265
"H2-DMb1",6.94336301894674e-269,1.24902991532708,0.981,0.663,1.1938418374777e-264
"P2ry6",3.03745970299052e-266,0.780821015539824,0.849,0.084,5.22260821332191e-262
"Cxcl16",4.38655910300062e-265,-1.41341774072719,0.616,0.959,7.54224972169927e-261
"Btg1",4.96898278676246e-264,-1.15917661396382,0.909,0.987,8.54366900355938e-260
"Fcgr3",1.0015514665902e-262,1.12156753855615,0.96,0.321,1.72206759165519e-258
"Nfam1",1.02420417786077e-262,0.92844629300126,0.961,0.415,1.76101666341381e-258
"Irf8",4.88520105820866e-259,-1.57834777757105,0.646,0.948,8.39961469948398e-255
"Tmsb4x",1.09131324226254e-254,-0.681007495552608,1,1,1.87640398874622e-250
"Serpinb6b",1.31953167259718e-253,-1.51602492338455,0.053,0.711,2.26880275786359e-249
"Marcksl1",2.0195537533055e-253,-1.17614627404605,0.422,0.936,3.47242072343347e-249
"Gsn",4.32261926607788e-253,1.02133652532099,0.977,0.592,7.43231156609431e-249
"Ccr5",8.64978048642868e-253,1.00092182722483,0.907,0.183,1.48724325683655e-248
"Mreg",3.25843317747075e-251,-0.563492613560454,0.031,0.684,5.60255000534321e-247
"Adcy6",1.34397321419118e-249,-0.498749115437951,0.001,0.634,2.31082754448032e-245
"Adgrg6",8.43523197367336e-249,-0.802587214302739,0.077,0.731,1.4503537855534e-244
"Pde4b",2.09200928204491e-248,-0.736624301035685,0.156,0.815,3.59700075954802e-244
"Man2b1",4.26092158771291e-248,0.905855996710036,0.976,0.633,7.32622857791357e-244
"H2-Q7",3.09224802718591e-247,-0.710715698599101,0.047,0.703,5.31681125794345e-243
"Itgam",1.29574832955169e-246,1.1187893032356,0.932,0.26,2.22790967783117e-242
"Clec4n",2.36722102664206e-246,1.43730109367539,0.989,0.624,4.07019983320836e-242
"Gpr132",2.92856699239629e-246,-0.823230804239327,0.291,0.879,5.03537808672619e-242
"Rnase6",2.53486146601721e-245,0.754608330060388,0.854,0.157,4.35844080466998e-241
"Ptpn18",9.03491191869279e-244,0.983756970669442,0.963,0.607,1.55346275530004e-239
"Fnbp1l",1.98312423641076e-243,-0.648897436384822,0.103,0.762,3.40978381208466e-239
"Cyth4",4.12757560955197e-240,0.826727587124524,0.939,0.345,7.09695350306366e-236
"Stat4",4.45537317947207e-240,-0.938019062609589,0.026,0.653,7.66056864478428e-236
"Rpn1",2.19360586216291e-237,0.893538251425519,0.961,0.482,3.77168591940291e-233
"Gyg",5.41855607267715e-234,-1.27506135267632,0.769,0.936,9.31666531136109e-230
"Ppdpf",2.14134729771797e-233,-1.15846204062493,0.664,0.924,3.68183254369627e-229
"Marcks",7.54243740211517e-233,-0.968170259668023,0.886,0.978,1.29684668691968e-228
"Zfand6",2.16557988710962e-232,-1.11902701144726,0.803,0.936,3.72349805789628e-228
"Vrk1",2.62392996699513e-232,1.11601236040763,0.917,0.492,4.51158518525143e-228
"Map3k14",3.52981471871173e-232,-0.898766712660611,0.439,0.906,6.06916342735295e-228
"Nr4a3",4.52495816102665e-232,-1.1321584189008,0.112,0.763,7.78021306206921e-228
"Wdfy4",7.20984822095557e-232,0.804012907112445,0.857,0.16,1.2396613031111e-227
"Gm266",1.40960288294969e-231,-0.54018611543809,0.021,0.631,2.4236711969437e-227
"Gna15",2.16616311126506e-231,0.60425562657931,0.795,0.079,3.72450085350914e-227
"Cd24a",5.84529396192281e-231,1.12307802298776,0.956,0.542,1.00503984381301e-226
"Tmcc3",6.02762062833332e-231,-0.756463998223339,0.136,0.771,1.03638909083563e-226
"Gpr171",3.4636831516787e-229,0.709818200244776,0.885,0.212,5.95545681099636e-225
"Ptpre",5.14208064626167e-229,0.812474517074443,0.913,0.281,8.84129346318232e-225
"Dbi",1.70709055501615e-228,0.9062897784201,0.984,0.821,2.93517150029476e-224
"Strip2",3.1519107841914e-228,-0.468596536802026,0.006,0.599,5.41939540233869e-224
"Plet1",4.68402288794334e-228,1.79008807833912,0.916,0.378,8.05370895352977e-224
"Pilra",1.93359581629301e-227,0.727759982070123,0.791,0.104,3.3246246465342e-223
"Anxa3",2.60010140670256e-227,-1.11266422957814,0.525,0.913,4.47061435868438e-223
"Gnai2",1.28108777382989e-226,0.605394536648883,0.999,0.967,2.20270231832311e-222
"Sema7a",1.04616544666477e-225,-0.584401461326593,0.022,0.624,1.7987768689954e-221
"AW112010",6.69788404366124e-223,-2.31662820307052,0.565,0.907,1.15163418246711e-218
"B2m",8.21101017634177e-223,-0.991764669236737,0.991,0.981,1.4118010897202e-218
"Ccnd1",1.61840697585573e-222,1.12476853252655,0.844,0.172,2.78268895428635e-218
"Sdf2l1",2.8792529596638e-222,0.900249015056865,0.918,0.474,4.95058753884594e-218
"Fcer1g",4.38725292446704e-222,0.998894760783291,0.994,0.893,7.54344267832864e-218
"Adgre1",8.60482173663782e-222,0.862865464131192,0.87,0.217,1.47951304939751e-217
"Nfkbia",1.16051700800487e-221,-1.14183977114655,0.791,0.964,1.99539294356357e-217
"Eif1",1.49321833688791e-221,-0.845133335321043,0.994,0.987,2.56743960844507e-217
"Ldha",1.62817472256075e-221,0.82074853157973,0.996,0.892,2.79948361797095e-217
"Ccdc88a",2.25211916472638e-221,-0.992793032790947,0.778,0.943,3.87229369183053e-217
"H2-K1",5.49702936260908e-221,-0.824664572001657,0.986,0.975,9.45159228607005e-217
"Cd53",4.0609332479165e-220,0.885372428386119,0.967,0.384,6.98236862646763e-216
"Gatsl2",2.454016482449e-219,-0.63484690667558,0.175,0.767,4.2194359399228e-215
"Map4k4",7.95646210040305e-219,-1.12486339240117,0.678,0.932,1.3680340935433e-214
"Ptgs1",3.712586930462e-218,1.01255043079919,0.838,0.193,6.38342196823637e-214
"Gbp7",5.26030229449443e-218,0.710102687657013,0.84,0.192,9.04456376515372e-214
"Spint1",8.22950885897186e-218,0.755256328730883,0.97,0.617,1.41498175321162e-213
"Ehd4",2.18150281518773e-216,0.698335228572203,0.917,0.415,3.75087594043379e-212
"Unc119",1.0878735046732e-215,0.665609282377971,0.817,0.165,1.8704897039351e-211
"Mlec",1.97147837016839e-215,0.677905747070978,0.925,0.442,3.38975990966753e-211
"Scimp",1.24475899390706e-214,0.913457604243142,0.895,0.337,2.1402386141238e-210
"Dok3",2.38147458264659e-214,0.63324184628469,0.816,0.157,4.09470739740255e-210
"Dna2",1.74858821671315e-212,0.54171610644625,0.78,0.103,3.0065225798166e-208
"Lat2",2.70603246496951e-212,0.612089829778879,0.825,0.138,4.65275222026858e-208
"Glipr2",6.57429023395831e-212,-1.16196434157449,0.529,0.893,1.13038346282679e-207
"Mgl2",9.3285681421409e-212,1.67346130784872,0.888,0.295,1.60395400635971e-207
"Fam105a",2.42069352282092e-211,0.605155108142394,0.894,0.32,4.16214044313829e-207
"Spi1",3.54552029080333e-211,0.646303577766496,0.994,0.893,6.09616758800725e-207
"Cd84",1.25437771962655e-210,0.706219647839027,0.903,0.301,2.15677705112589e-206
"Hcls1",2.97488544449131e-210,0.673841029682364,0.943,0.435,5.11501803325836e-206
"Pitpna",6.17464356929561e-210,0.661558803305329,0.992,0.897,1.06166821530469e-205
"Batf3",1.03836769280435e-209,-0.809253266670442,0.121,0.723,1.78536941100779e-205
"Insl6",1.50394063859222e-209,-0.803342208550282,0.137,0.733,2.58587553399546e-205
"Itgb7",1.57589030292247e-209,0.741282309755597,0.824,0.193,2.7095857868449e-205
"Tyrobp",2.44056420809321e-209,0.692174762744763,0.996,0.963,4.19630609939547e-205
"Cd274",1.05685395638982e-208,-0.800067034395363,0.398,0.884,1.81715469261666e-204
"Myo1g",1.08866804346876e-207,-0.918445564876012,0.883,0.954,1.87185583394018e-203
"Rnf19b",7.89667337846723e-207,-0.759388251375264,0.358,0.856,1.35775402069366e-202
"Dok2",2.28917899680261e-206,0.945019097476614,0.839,0.23,3.9360143671024e-202
"H2-D1",3.30088447819979e-206,-0.742230680793802,0.987,0.973,5.67554077181672e-202
"Vopp1",1.34072056898917e-205,-0.609026329462232,0.148,0.73,2.30523494631998e-201
"Olfm1",7.01353001844094e-205,0.769547206376058,0.887,0.317,1.20590635137074e-200
"Pdia6",1.02213467707744e-204,0.83680219366441,0.941,0.594,1.75745836376695e-200
"Supt4a",2.15865547857062e-204,-0.885293011081709,0.89,0.948,3.71159222985433e-200
"Jund",1.1114119384036e-203,0.886848203725231,0.996,0.921,1.91096168689115e-199
"Mmp12",1.2343698174293e-203,0.992305968659657,0.98,0.689,2.12237546408794e-199
"Mmp25",3.17805622270651e-203,-0.399404507856234,0.03,0.595,5.46434986932158e-199
"March1",4.64322529939938e-203,0.532786864039281,0.767,0.094,7.9835615797873e-199
"Lta4h",7.29257475270445e-203,0.611825006163989,0.869,0.32,1.25388530298e-198
"Gng2",1.55752928373076e-202,0.6089464934141,0.878,0.261,2.67801585044667e-198
"Cdh1",1.43869316473795e-201,0.765770255517267,0.733,0.076,2.47368902745042e-197
"Dpysl2",3.8510327117398e-201,0.644311794861388,0.858,0.298,6.62146564456541e-197
"Ybx1",3.87497793177712e-199,0.638457589274426,0.996,0.962,6.66263705589759e-195
"Gpx4",4.86190368391953e-199,-0.72925878601316,0.989,0.975,8.35955719413124e-195
"Ankrd33b",2.46841570037716e-197,-0.447506640796413,0.068,0.638,4.24419395522849e-193
"Cblb",4.64035242875015e-197,-0.53698160997113,0.136,0.708,7.97862196599301e-193
"Irf2bp2",1.21268371503069e-196,0.693834660044892,0.956,0.551,2.08508837962377e-192
"Nfkb2",8.60793896247257e-196,-0.649752980376718,0.366,0.854,1.48004902520753e-191
"Nfat5",1.66393420944984e-195,-0.697359981184203,0.454,0.877,2.86096847972806e-191
"Cd300c2",2.79506312051605e-195,0.859636311701649,0.845,0.247,4.8058315294153e-191
"Cmc2",3.54639306694563e-195,-0.950047915187418,0.45,0.85,6.09766823930632e-191
"Stx11",1.34116030248118e-194,-0.443387898722205,0.037,0.59,2.30599102408615e-190
"Rin3",2.12422042408389e-194,0.644592513950908,0.925,0.5,3.65238459716984e-190
"Itgb2",4.8453792640883e-194,0.707678221956343,0.947,0.471,8.33114510667342e-190
"Tiam1",7.31316140146336e-194,0.575352948990427,0.802,0.185,1.25742497136761e-189
"Cd200r1",1.70444483212862e-193,0.705415031916861,0.852,0.261,2.93062244436196e-189
"Rmnd5b",2.59036203812278e-193,0.570655307654568,0.865,0.339,4.45386848834831e-189
"Arpc1b",4.25849565000725e-193,0.534624390872187,1,0.971,7.32205742062246e-189
"Tspan13",1.085999885944e-192,-0.65318673735802,0.088,0.65,1.86726820389211e-188
"Bcl2a1d",1.25999481336573e-191,-0.826680669228177,0.954,0.964,2.16643508210104e-187
"Smdt1",1.25513497555454e-190,0.680255129304115,0.985,0.912,2.15807907696847e-186
"Apobec3",1.79399715575312e-190,-0.727417532500166,0.736,0.931,3.08459870960191e-186
"Pcgf5",2.10194865767478e-190,-0.830443559132951,0.359,0.828,3.61409052200602e-186
"Slc22a23",2.96518391574024e-190,-0.396190771006269,0.016,0.537,5.09833722472378e-186
"Hsp90b1",1.22738503206159e-189,0.801541435215966,0.981,0.817,2.1103658241267e-185
"Tfrc",1.37828801352133e-189,0.722475117619703,0.693,0.055,2.36982841044858e-185
"Adcy7",1.98717772117236e-189,0.53642562921757,0.843,0.281,3.41675337378376e-185
"Car2",4.43269696279899e-188,-0.777409784358236,0.009,0.52,7.62157915783659e-184
"Serpinb9",5.30669621168193e-188,-0.860710648452312,0.105,0.654,9.12433346636591e-184
"Ywhah",1.29573688189797e-187,0.716717930743123,0.995,0.915,2.22788999473536e-183
"F2rl2",1.86501572392082e-187,0.46213640745578,0.673,0.035,3.20670803570945e-183
"Anxa1",4.65180957636827e-187,0.843524421967146,0.97,0.6,7.9983213856076e-183
"Rhoh",3.10316687973861e-186,0.466069390095255,0.709,0.07,5.33558513302257e-182
"Adora2a",3.30060513102548e-186,-0.351131906058673,0.004,0.508,5.67506046228521e-182
"Emb",6.5167779404332e-186,0.811632858024206,0.963,0.555,1.12049479907808e-181
"H2-Q6",7.37737065841761e-186,-0.448120490744117,0.022,0.541,1.26846511100832e-181
"Serp1",4.07364912211002e-185,0.74136282347561,0.987,0.863,7.00423230055597e-181
"Poglut1",5.00236373192262e-185,-0.637943610093655,0.288,0.787,8.60106420066775e-181
"Lilr4b",7.07659755443414e-185,0.881249135241606,0.909,0.347,1.21675018350941e-180
"Sh3bp4",5.85207339802606e-184,-0.382936123762941,0.065,0.613,1.0062055000566e-179
"Rel",2.25408802101875e-183,-0.944550427158531,0.654,0.905,3.87567894333964e-179
"Ptpn7",3.00172564460453e-183,0.496903038692272,0.764,0.154,5.16116707333303e-179
"Dctpp1",6.96846868699652e-183,0.64834145335693,0.875,0.431,1.19815850604218e-178
"Hspa5",2.67919553305257e-182,0.835779708681281,0.969,0.769,4.60660879953059e-178
"Alcam",1.597460800983e-181,0.601418816772601,0.897,0.387,2.74667410121018e-177
"Fgr",3.97630740070706e-181,0.500829267362284,0.783,0.181,6.83686294477572e-177
"Socs2",4.64070647046644e-181,-0.885889608427969,0.737,0.953,7.97923070532e-177
"Baiap2",4.27699725733883e-180,0.66914576213328,0.872,0.345,7.35386908426839e-176
"Parvg",5.05539068733175e-180,0.481082676550782,0.75,0.14,8.69223874779821e-176
"Psme2",1.11806381283041e-179,-0.755306006164703,0.945,0.963,1.92239891978061e-175
"Cyp4f16",1.68716444125121e-179,0.484169735981725,0.694,0.078,2.90091054028733e-175
"Fam49a",1.16713020020307e-178,-0.471728040770933,0.143,0.684,2.00676366622916e-174
"Ikzf4",4.13011285238442e-178,-0.636864140615883,0.26,0.771,7.10131603838977e-174
"Amz1",7.49960230727277e-178,0.44410911340888,0.741,0.136,1.28948162071248e-173
"Tnfsf8",1.99703910944224e-177,0.609257490116292,0.763,0.161,3.43370904477499e-173
"Calr",3.90554757010154e-177,0.808862752913227,0.99,0.895,6.71519849203258e-173
"Dhcr24",1.16919102089074e-176,0.531301605300633,0.792,0.195,2.01030704131954e-172
"Soat1",1.29629564592348e-176,0.674105547714833,0.928,0.454,2.22885073360083e-172
"Milr1",1.3059917943627e-176,0.429967915851226,0.701,0.084,2.24552229122722e-172
"Rgs2",7.18815442535311e-176,0.623896700620069,0.806,0.208,1.23593127189521e-171
"Tifab",1.1827990180659e-175,0.459014158112186,0.699,0.084,2.03370463166252e-171
"Tspan3",1.64689368991596e-175,-1.00092071291935,0.499,0.854,2.8316690104415e-171
"Helz2",3.09556062501508e-175,-0.723668398880353,0.104,0.631,5.32250693865094e-171
"Ppp1r15a",1.00041315712135e-174,-0.515740435333518,0.211,0.746,1.72011038235445e-170
"C1qb",1.72126032900867e-174,1.8365373571144,0.825,0.334,2.9595350096975e-170
"Lima1",3.77262914034932e-174,-0.561189152296874,0.094,0.618,6.48665854391663e-170
"Itga4",4.06578277979682e-174,-0.930855203299416,0.221,0.734,6.99070691158265e-170
"Ccr2",4.99162045459551e-174,1.3832239186233,0.673,0.08,8.58259220963151e-170
"Bcl2a1a",5.07277098976244e-174,-0.807520189386201,0.9,0.943,8.72212243979755e-170
"Ehd1",5.8928520386151e-174,-0.725684441788397,0.816,0.933,1.01321697951948e-169
"Clic4",8.82383197270095e-174,-0.905379474241265,0.762,0.942,1.5171696693862e-169
"Rasgrp4",3.17521385323804e-173,0.560660546083762,0.858,0.312,5.45946269925748e-169
"Stk4",2.18293727271784e-171,-0.633967865441561,0.791,0.922,3.75334234671105e-167
"H2-Ab1",3.34733716404808e-171,1.08316530880505,0.975,0.94,5.75541151986427e-167
"Kdm4a",6.11978105860638e-171,-1.11313593936017,0.414,0.821,1.05223515521678e-166
"Tbc1d15",6.87155244035427e-170,-0.628731836296792,0.552,0.877,1.18149472659451e-165
"Lyn",9.0553305595577e-170,0.519703090594995,0.902,0.455,1.55697353641035e-165
"Trp53i11",1.1412658580949e-169,0.710351677413106,0.685,0.113,1.96229251640836e-165
"Rap2b",1.39475312608525e-169,-0.816993020846671,0.593,0.871,2.39813852499097e-165
"Cd47",4.46161929103187e-169,-0.672726562499489,0.963,0.955,7.6713082090002e-165
"Fermt3",6.56019428342696e-169,0.555020780706842,0.953,0.661,1.12795980509243e-164
"Ogfrl1",2.32166265030388e-168,-0.951393817832031,0.652,0.878,3.99186676093249e-164
"Actg1",1.25532925472682e-167,-0.692631193111279,0.999,0.999,2.1584131205773e-163
"Cd52",1.72935900117585e-167,0.677877283836986,0.999,0.97,2.97345986662176e-163
"Cnn2",2.0407000059513e-167,-0.855842387861777,0.723,0.92,3.50877959023266e-163
"Tln1",6.64270682449439e-167,0.578564240959419,0.984,0.864,1.14214701140357e-162
"Wdfy2",7.63471275585005e-167,0.521989367005867,0.867,0.41,1.31271251124086e-162
"Emilin2",1.29695597159084e-165,0.630994763803752,0.864,0.297,2.22998609755329e-161
"Abhd17a",1.36832591365173e-165,0.540134348723633,0.918,0.607,2.35269957593279e-161
"Alox5",1.55879956859766e-165,0.647165872567557,0.767,0.193,2.68019997824681e-161
"Samhd1",1.75509415763332e-165,-0.85635619447872,0.892,0.938,3.01770889463473e-161
"Ckb",2.1123003246201e-165,0.842456654235932,0.698,0.123,3.63188917815179e-161
"Arhgdib",3.97914199972863e-165,0.540985989074361,0.989,0.923,6.84173675433342e-161
"Fcgr1",4.51786218190473e-165,0.678046493376178,0.711,0.147,7.76801223556699e-161
"Plbd1",3.9234044697103e-164,0.575696866401937,0.753,0.186,6.74590164521988e-160
"Acap1",4.2684955114942e-164,0.431706850753042,0.769,0.209,7.33925118246313e-160
"Axl",5.67088223230934e-164,0.782166221103968,0.887,0.375,9.75051491023268e-160
"Nlrp3",6.32178488714382e-164,0.457347583987418,0.758,0.176,1.08696769349551e-159
"Lgals3",7.61581742147763e-164,0.87015987459372,1,0.994,1.30946364744886e-159
"Nfkbib",1.07418750707228e-163,-0.618424849871621,0.485,0.845,1.84695799966007e-159
"Tmem154",2.74851296481293e-163,0.603859214988397,0.895,0.412,4.72579319169935e-159
"Ptger4",3.01547900989629e-163,-0.493668447246476,0.153,0.683,5.18481460961568e-159
"Naga",3.65605708421751e-163,0.585728355579909,0.862,0.402,6.28622455060359e-159
"Mir155hg",4.39803490627151e-163,-0.596697830265175,0.032,0.512,7.56198121784324e-159
"Lman2",7.88071477590678e-163,0.534823488261749,0.943,0.645,1.35501009856941e-158
"Eno1",8.95566556958792e-163,0.684584507156883,0.966,0.756,1.53983713803495e-158
"Adora3",1.17090432954361e-162,0.450186579493138,0.6,0.026,2.01325290421729e-158
"Ifitm1",1.28968375979957e-162,1.24149600947731,0.99,0.926,2.21748225659938e-158
"Birc2",2.07911978345727e-162,-0.632041998620887,0.311,0.788,3.57483855567643e-158
"Nme1",2.55572610096015e-162,0.714163423146867,0.918,0.52,4.39431545799088e-158
"H2-M2",1.14526785993377e-161,-0.867932625010783,0.055,0.561,1.96917355837013e-157
"Evi2a",4.80447941054626e-161,0.53412132209757,0.92,0.518,8.26082189849324e-157
"Tomm20",5.20536009168875e-161,0.507398770014702,0.989,0.873,8.95009614164964e-157
"Mxd1",9.17965125226113e-161,-0.695485240021749,0.339,0.806,1.57834923631378e-156
"Dnah2",3.82428183982451e-160,-0.623326424415312,0.034,0.503,6.57547019539426e-156
"Trpv2",4.14505989577484e-160,0.550021662836355,0.903,0.521,7.12701598479526e-156
"Rpsa",4.60890432283631e-160,-0.501110566255466,1,0.998,7.92455009268475e-156
"Net1",5.01100844837859e-160,-0.874717755448566,0.414,0.809,8.61592792614214e-156
"Lamtor4",9.03628313638242e-160,0.589516957613247,0.904,0.487,1.55369852246959e-155
"Arc",9.8382842834656e-160,-0.278401226131294,0.003,0.443,1.69159459969908e-155
"C1qc",1.9601501044399e-159,1.45500821983265,0.765,0.251,3.37028208957396e-155
"Fam43a",8.8541658914818e-159,0.491236270453876,0.665,0.094,1.52238528338138e-154
"Slc4a8",1.19549664807251e-158,-0.467872906962535,0.002,0.439,2.05553693669587e-154
"Cux1",1.51174433821754e-158,0.604602122077019,0.937,0.603,2.59929321513123e-154
"Bmp2k",1.55425674516366e-158,-0.72770701309435,0.862,0.935,2.67238904763439e-154
"Taldo1",1.82134380285977e-158,0.57661387258984,0.989,0.914,3.13161853463709e-154
"Ssbp4",1.97208919221298e-158,0.496793250451866,0.905,0.513,3.39081015709099e-154
"Flrt3",3.71472762300817e-158,-0.604131782475481,0.196,0.711,6.38710267500025e-154
"Itgb1",5.07248933585088e-158,-0.683270259982645,0.866,0.939,8.72163816406201e-154
"Pycard",6.18859258828272e-158,0.690763339955527,0.98,0.833,1.06406660962933e-153
"Arap2",2.49800760972819e-157,-0.876854005109642,0.576,0.868,4.29507428416666e-153
"Rac2",3.06851066227712e-157,0.690260378221455,0.94,0.587,5.27599723271929e-153
"Cd33",3.53879787294936e-157,0.651624405923502,0.744,0.161,6.08460906274913e-153
"Pgd",8.52459199447799e-157,0.563938584927679,0.933,0.605,1.46571834753055e-152
"Ptpn6",2.3417954319142e-156,0.592143386817574,0.962,0.689,4.02648306563328e-152
"H2afy",2.90660877498331e-156,0.530998119807004,0.991,0.916,4.9976231277063e-152
"Gpr65",3.02168551042615e-156,-0.560808282621165,0.095,0.589,5.19548606662671e-152
"Atp8b4",3.52258816911062e-156,0.477263814632771,0.761,0.19,6.0567380979688e-152
"Plxna1",7.73739630115452e-156,0.4584922382476,0.799,0.254,1.33036792002051e-151
"Nfkb1",8.1080086288963e-156,-0.733039673444684,0.862,0.936,1.39409100365243e-151
"Pde4d",2.25501362479469e-155,-0.360825173258702,0.06,0.542,3.87727042647199e-151
"Gpc1",4.75707360281374e-155,-0.572761300929136,0.193,0.689,8.17931235267794e-151
"Lrrk1",4.85724338848685e-155,-0.625904030415028,0.632,0.883,8.35154428216429e-151
"Lrmp",9.65090228976327e-155,0.419738532102392,0.722,0.147,1.6593761397019e-150
"Zfp36l1",4.76071461781635e-154,-0.722492618339236,0.923,0.959,8.18557271387342e-150
"Atp5g1",8.80715970564825e-154,0.59834604479751,0.986,0.902,1.51430303978916e-149
"Cd244",1.38326748122881e-153,0.45370957491754,0.765,0.214,2.37839010722482e-149
"Myo1f",1.7527113594581e-153,0.501481455002174,0.836,0.288,3.01361191145225e-149
"Tgfb1",2.22948426763478e-153,0.609069456276846,0.986,0.833,3.83337524977124e-149
"Aif1",2.64726967454775e-153,1.00651746136193,0.91,0.635,4.55171547841741e-149
"H13",2.74863462369098e-153,0.524682430571438,0.915,0.577,4.72600237197427e-149
"Npr1",1.25698525656588e-152,-0.390071837797461,0.006,0.434,2.16126045013937e-148
"Tmem131l",2.42555238914436e-152,-0.653205554465145,0.596,0.875,4.1704947778948e-148
"9930111J21Rik2",4.08321543535173e-152,0.435722602064892,0.744,0.184,7.02068061954377e-148
"Dnajc12",1.08933693095854e-151,-0.43832478691814,0.146,0.638,1.87300591909012e-147
"Cd63",3.48153806881776e-151,-0.872524308230189,0.633,0.958,5.98615655552525e-147
"Tnfaip8l2",4.0976109600649e-151,0.490214337141611,0.852,0.421,7.0454322847356e-147
"Rpn2",6.94066607149569e-151,0.496571442832511,0.895,0.506,1.19337812433297e-146
"Gga2",1.75132769651452e-150,-0.565871410067691,0.198,0.677,3.01123284138707e-146
"Gusb",1.95029957563731e-150,0.49753557917715,0.916,0.55,3.3533450903508e-146
"Gnb4",2.96312834913757e-150,-0.956313226713793,0.21,0.686,5.09480288350714e-146
"Rgs1",3.34314765414066e-150,-0.662040011025942,0.105,0.604,5.74820807652945e-146
